CN,PLT_CN,CONDID,HABTYPCD,FPAG
177570696020004,30852514020004,1,CCF222,CCF2
177522971020004,30764288020004,1,CDS633,CDS6
177519683020004,30764254020004,1,CDS633,CDS6
177519605020004,30764253020004,1,CDS813,CDS8
177552402020004,30852412020004,1,CDS716,CDS7
177552404020004,30852412020004,3,CDS716,CDS7
177520104020004,30764258020004,2,CWS421,CWS4
177589429020004,30852616020004,1,CDS715,CDS7
177589430020004,30852616020004,2,CDS715,CDS7
248830340489998,44541029020004,1,CHF132,CHF1
248855827489998,44541547020004,1,CHM111,CHM1
248824125489998,44540898020004,1,CHF132,CHF1
248686564489998,174763389020004,1,CFS555,CFS5
248822522489998,44540855020004,4,CFS218,CFS2
248819758489998,44540768020004,1,CHF133,CHF1
248819761489998,44540768020004,4,CHF133,CHF1
248750721489998,174763818020004,1,CFS218,CFS2
248649564489998,174763109020004,1,CHS251,CHS2
301901137489998,174763853020004,1,CFS230,CFS2
248850300489998,44541400020004,1,CHF133,CHF1
248829683489998,44541018020004,1,CHS137,CHS1
248829361489998,44541011020004,1,CHS137,CHS1
248825340489998,44540927020004,1,CHF133,CHF1
248827085489998,44540953020004,2,CHF133,CHF1
248866485489998,44541929020004,1,CHF132,CHF1
248873290489998,44542138020004,1,CHF132,CHF1
248873743489998,44542144020004,1,CMS350,CMS3
248874388489998,44542153020004,1,CFF250,CFF2
248927436489998,44543413020004,1,CMS350,CMS3
248865279489998,44541883020004,1,CHF132,CHF1
248679031489998,174763334020004,1,CHS135,CHS1
248855627489998,44541546020004,1,CMS253,CMS2
249097555489998,44541627020004,1,CHF133,CHF1
248833665489998,44541079020004,1,CHS135,CHS1
248767533489998,174763924020004,1,CHS125,CHS1
248752604489998,174763829020004,1,CHS126,CHS1
301902873489998,44543300020004,1,CHS621,CHS6
301902874489998,44543300020004,2,CHS621,CHS6
248894168489998,44542630020004,1,CHS135,CHS1
248914838489998,44543163020004,1,CHS513,CHS5
248729587489998,174763686020004,1,CFS216,CFS2
248833777489998,44541080020004,1,CHS135,CHS1
248915502489998,44543178020004,3,CDS221,CDS2
248827942489998,44540982020004,1,CHS135,CHS1
248853805489998,44541486020004,1,CHF132,CHF1
248704446489998,174763518020004,1,CMS254,CMS2
248818397489998,44540736020004,1,CHF132,CHF1
248818398489998,44540736020004,2,CHF132,CHF1
248651625489998,174763126020004,1,CHF133,CHF1
248857897489998,44541607020004,1,CHS135,CHS1
248708522489998,174763545020004,1,CFS225,CFS2
248867882489998,44541987020004,2,CHF132,CHF1
248931565489998,44543554020004,1,CFS226,CFS2
248931567489998,44543554020004,3,CFS226,CFS2
248659312489998,174763184020004,2,CMS354,CMS3
248721607489998,174763638020004,1,CFF154,CFF1
248783170489998,174764040020004,1,CFS218,CFS2
248942887489998,44540758020004,1,CHF133,CHF1
248648233489998,174763101020004,1,CHF250,CHF2
248704622489998,174763519020004,1,CFS226,CFS2
248704623489998,174763519020004,2,CFS226,CFS2
248761232489998,174763886020004,1,CEF341,CEF3
248905701489998,44542949020004,1,CHF134,CHF1
248905704489998,44542949020004,4,CHF134,CHF1
248877150489998,44542215020004,1,CFS223,CFS2
249099934489998,44542222020004,1,CHS625,CHS6
248890924489998,44542538020004,1,CHS131,CHS1
248917120489998,44543200020004,1,CFS221,CFS2
248858508489998,44541628020004,1,CFS352,CFS3
248679251489998,174763335020004,1,CHF134,CHF1
248820845489998,44540811020004,1,CHS621,CHS6
248904977489998,44542944020004,1,CHS626,CHS6
248728672489998,174763679020004,1,CHS135,CHS1
248728673489998,174763679020004,2,CHF132,CHF1
248787395489998,174764066020004,1,CFS218,CFS2
248671673489998,174763278020004,1,CMS246,CMS2
248822324489998,44540854020004,2,CMS350,CMS3
248847601489998,44541324020004,1,CFS218,CFS2
248847602489998,44541324020004,2,CFS218,CFS2
248819525489998,44540763020004,1,CHF132,CHF1
248774167489998,174763970020004,1,CFS231,CFS2
248900662489998,44542782020004,1,CHS621,CHS6
248896911489998,44542686020004,1,CHF132,CHF1
248896912489998,44542686020004,2,CHF132,CHF1
248896913489998,44542686020004,3,CHF132,CHF1
248785221489998,174764051020004,1,CHS140,CHS1
301903129489998,44543354020004,1,CMS350,CMS3
248711085489998,174763558020004,1,CFS352,CFS3
248821550489998,44540825020004,1,CHF134,CHF1
248903328489998,44542890020004,1,CHF132,CHF1
249092551489998,44540675020004,1,CHF132,CHF1
249092554489998,44540675020004,4,CHF132,CHF1
248731723489998,174763695020004,1,CDS411,CDS4
248731724489998,174763695020004,2,CHS142,CHS1
248768516489998,174763929020004,1,CHS141,CHS1
374538829489998,174763383020004,1,CMS352,CMS3
248760535489998,174763883020004,1,CHF132,CHF1
248900801489998,44542785020004,1,CHF133,CHF1
248900802489998,44542785020004,2,CHF133,CHF1
248848857489998,44541363020004,2,CHF133,CHF1
248848858489998,44541363020004,3,CHF133,CHF1
248866971489998,44541947020004,1,CES423,CES4
248658253489998,174763166020004,1,CFS234,CFS2
248658254489998,174763166020004,2,CFS234,CFS2
248748534489998,174763808020004,1,CES113,CES1
248748535489998,174763808020004,2,CDS653,CDS6
301900426489998,174763564020004,1,CFS352,CFS3
248817843489998,44540722020004,1,CHF132,CHF1
248886844489998,44542488020004,2,CHF133,CHF1
248902090489998,44542845020004,1,CHS513,CHS5
248859045489998,44541647020004,1,CHF134,CHF1
248859046489998,44541647020004,2,CHF134,CHF1
248867290489998,44541966020004,1,CMS241,CMS2
248867291489998,44541966020004,2,CMS241,CMS2
248732043489998,174763696020004,1,CDS411,CDS4
248732044489998,174763696020004,2,CDS411,CDS4
248912499489998,44543131020004,1,CMS354,CMS3
248842914489998,44541224020004,1,CHS132,CHS1
248842916489998,44541224020004,3,CHS132,CHS1
248843084489998,44541225020004,1,CHF132,CHF1
248832282489998,44541063020004,1,CHS333,CHS3
248832283489998,44541063020004,2,CHS333,CHS3
248832284489998,44541063020004,3,CHS333,CHS3
248879172489998,44542281020004,1,CDS221,CDS2
248945492489998,44542446020004,2,CHF132,CHF1
248910563489998,44543071020004,1,CMS356,CMS3
248776760489998,174763993020004,1,CHS137,CHS1
248943088489998,44540997020004,1,CHS134,CHS1
248943089489998,44540997020004,2,CHS134,CHS1
248943090489998,44540997020004,3,CHS134,CHS1
248909271489998,44543030020004,1,CDS651,CDS6
248909272489998,44543030020004,2,CDS651,CDS6
248700551489998,174763495020004,1,CHS134,CHS1
249094796489998,44541042020004,2,CHS136,CHS1
248833886489998,44541081020004,1,CHS132,CHS1
248828066489998,44540984020004,1,CHS126,CHS1
249099786489998,44542176020004,1,CHF124,CHF1
249099787489998,44542176020004,2,CHF124,CHF1
248745428489998,174763784020004,1,CFF253,CFF2
248870258489998,44542058020004,1,CFS251,CFS2
248919384489998,44543252020004,1,HC,HC
248828207489998,44540985020004,2,CHS126,CHS1
248929244489998,44543498020004,1,CHF125,CHF1
248779833489998,174764012020004,1,CHS524,CHS5
248861832489998,44541752020004,1,CHF125,CHF1
248676838489998,174763314020004,1,CFS351,CFS3
248816624489998,44540700020004,1,CFS257,CFS2
248746844489998,174763794020004,1,CFS351,CFS3
248928673489998,44543483020004,1,CFS254,CFS2
248784264489998,174764046020004,1,CFS251,CFS2
248676612489998,174763313020004,1,CHF125,CHF1
248817411489998,44540715020004,1,CHF221,CHF2
248828405489998,44540995020004,1,CHF125,CHF1
248828406489998,44540995020004,2,CHF125,CHF1
248854476489998,44541512020004,3,CFS256,CFS2
248780073489998,174764019020004,1,CFS257,CFS2
248691344489998,174763428020004,1,CFS251,CFS2
248747000489998,174763795020004,1,CFS257,CFS2
248754450489998,174763842020004,1,CHS125,CHS1
248677040489998,174763315020004,1,CFS257,CFS2
248660820489998,174763192020004,1,CFS151,CFS1
248929454489998,44543501020004,1,CHS524,CHS5
248732602489998,174763699020004,1,CFS257,CFS2
248903211489998,44542889020004,1,CHF124,CHF1
248816844489998,44540701020004,1,CFS251,CFS2
249094331489998,44541016020004,1,CHF222,CHF2
248657961489998,174763165020004,1,CHS615,CHS6
248912999489998,44543138020004,1,CFS351,CFS3
248913000489998,44543138020004,2,CFS254,CFS2
248874014489998,44542148020004,1,CFS251,CFS2
249098699489998,44541748020004,1,CWS332,CWS3
249098700489998,44541748020004,2,CWS332,CWS3
249097846489998,44541638020004,1,CHS615,CHS6
249097847489998,44541638020004,2,CHS615,CHS6
248725548489998,174763659020004,1,CMS216,CMS2
248677795489998,174763319020004,1,CMS221,CMS2
248745609489998,174763785020004,1,CFS251,CFS2
248935476489998,44543650020004,1,CHF221,CHF2
248699717489998,174763489020004,1,CFS257,CFS2
248830659489998,44541031020004,1,CHF221,CHF2
248828921489998,44540999020004,2,CFS257,CFS2
248828922489998,44540999020004,3,HA,HA
248708108489998,174763543020004,1,CFS151,CFS1
248818703489998,44540738020004,1,CMS210,CMS2
248888549489998,44542508020004,1,CFS251,CFS2
248888550489998,44542508020004,2,CFS251,CFS2
248907362489998,44543000020004,1,CFF253,CFF2
248907855489998,44543003020004,1,CFS257,CFS2
248767320489998,174763923020004,1,CFF152,CFF1
248699248489998,174763487020004,2,CHS615,CHS6
248918172489998,44543216020004,1,CHS126,CHS1
248699487489998,174763488020004,1,CFF152,CFF1
248830467489998,44541030020004,1,CHS614,CHS6
248762853489998,174763896020004,1,CMS218,CMS2
248673102489998,174763286020004,2,CFS257,CFS2
248734487489998,174763710020004,1,CWS222,CWS2
248672543489998,174763283020004,1,CFS257,CFS2
248733820489998,174763706020004,1,CHF221,CHF2
249102736489998,44543179020004,1,CHF124,CHF1
248708862489998,174763546020004,1,CFS251,CFS2
248708323489998,174763544020004,1,CFS254,CFS2
248687099489998,174763393020004,1,CFS257,CFS2
248650591489998,174763116020004,1,CHS126,CHS1
248677981489998,174763320020004,1,CHS615,CHS6
248669463489998,174763252020004,1,CMS210,CMS2
248919224489998,44543243020004,1,CHF124,CHF1
248787031489998,174764064020004,1,CFS257,CFS2
248777019489998,174763994020004,1,CHF125,CHF1
248872661489998,44542114020004,2,CPG141,CPG1
248734059489998,174763708020004,1,CDS655,CDS6
248734061489998,174763708020004,3,CDS655,CDS6
248683603489998,174763373020004,1,CAS311,CAS3
248700017489998,174763490020004,1,CDS639,CDS6
248700018489998,174763490020004,2,CDS639,CDS6
248661281489998,174763194020004,1,CES113,CES1
248661283489998,174763194020004,3,CES113,CES1
248757657489998,174763863020004,1,CDS833,CDS8
248673898489998,174763290020004,1,CDS675,CDS6
248673899489998,174763290020004,2,CDG131,CDG1
248673900489998,174763290020004,3,CDS675,CDS6
301899079489998,174763336020004,1,CES213,CES2
248725758489998,174763660020004,1,CES211,CES2
248737131489998,174763726020004,1,CDS833,CDS8
248737133489998,174763726020004,3,CDS833,CDS8
248904013489998,44542916020004,2,CDS412,CDS4
248811957489998,44540473020004,1,CWS552,CWS5
301900092489998,174763509020004,1,CDS639,CDS6
301898660489998,174763305020004,1,CMS356,CMS3
301899870489998,174763508020004,1,CFS234,CFS2
248883585489998,44542410020004,1,CEF424,CEF4
248689640489998,174763419020004,1,CWS552,CWS5
248689641489998,174763419020004,2,CDS639,CDS6
248703451489998,174763512020004,1,CDS638,CDS6
248703452489998,174763512020004,2,CWS553,CWS5
248923512489998,44543355020004,1,CPS241,CPS2
248683847489998,174763374020004,1,CWS335,CWS3
248756119489998,174763852020004,1,CDS639,CDS6
248756120489998,174763852020004,2,CDS639,CDS6
248909384489998,44543036020004,1,CMS354,CMS3
248912036489998,44543116020004,1,CDS639,CDS6
248912037489998,44543116020004,2,CDS639,CDS6
374659917489998,303333754489998,2,CMS356,CMS3
248746386489998,174763790020004,1,CWS226,CWS2
248821978489998,44540840020004,1,CDS639,CDS6
248853380489998,44541482020004,1,CDG131,CDG1
248853381489998,44541482020004,2,CPG231,CPG2
248661585489998,174763195020004,1,CES113,CES1
248661586489998,174763195020004,2,CES426,CES4
248866184489998,44541923020004,1,CAG221,CAG2
248946559489998,44543461020004,1,CCS211,CCS2
301898567489998,174763243020004,1,CDS639,CDS6
248724735489998,174763655020004,1,CES342,CES3
248700304489998,174763491020004,1,CDS639,CDS6
248883375489998,44542405020004,1,CDS632,CDS6
248904192489998,44542917020004,1,CDS833,CDS8
248854280489998,44541509020004,1,CES113,CES1
301899280489998,174763346020004,1,CWS226,CWS2
301898867489998,174763306020004,1,CCS211,CCS2
248704223489998,174763517020004,1,CWS226,CWS2
248927719489998,44543459020004,1,CDS640,CDS6
248813125489998,44540506020004,1,CES211,CES2
248878739489998,44542266020004,2,CDS640,CDS6
248748091489998,174763806020004,1,CHS143,CHS1
248748093489998,174763806020004,3,CHS227,CHS2
301898353489998,174763139020004,1,CHS142,CHS1
248901296489998,44542796020004,1,CDS412,CDS4
248937040489998,44543693020004,1,CFS234,CFS2
248937041489998,44543693020004,2,CFS234,CFS2
248753551489998,174763834020004,1,CHS142,CHS1
301901298489998,174763854020004,1,CDG131,CDG1
248746634489998,174763791020004,1,CWS338,CWS3
248746635489998,174763791020004,2,CWS338,CWS3
248737654489998,174763728020004,1,CWS551,CWS5
248823098489998,44540880020004,1,CDS412,CDS4
248823099489998,44540880020004,2,CDS412,CDS4
301899477489998,174763390020004,1,CFS233,CFS2
248909872489998,44543056020004,1,CDS636,CDS6
248812408489998,44540480020004,1,CEF424,CEF4
248866379489998,44541928020004,1,CPG141,CPG1
248866380489998,44541928020004,2,CDG132,CDG1
248907561489998,44543001020004,1,CDS639,CDS6
249093264489998,44540882020004,1,CDS639,CDS6
248876631489998,44542205020004,1,CDF411,CDF4
248931896489998,44543561020004,1,CDS638,CDS6
248823286489998,44540881020004,1,CHF223,CHF2
248823287489998,44540881020004,2,CHF223,CHF2
301899734489998,174763391020004,2,CDG132,CDG1
301900918489998,174763707020004,1,CWS225,CWS2
248812739489998,44540481020004,1,CDS639,CDS6
248685862489998,174763385020004,1,CWF444,CWF4
248703258489998,174763511020004,1,CAS311,CAS3
248883916489998,44542418020004,1,CDG131,CDG1
248819258489998,44540752020004,1,CWS224,CWS2
248931436489998,44543551020004,1,CPS241,CPS2
248913676489998,44543143020004,1,HOS311,HOS3
248899141489998,44542743020004,1,CWS225,CWS2
248932417489998,44543578020004,2,CDG131,CDG1
301902028489998,44540827020004,1,HOG111,HOG1
301902029489998,44540827020004,2,HOG111,HOG1
248821845489998,44540838020004,1,HOG111,HOG1
248884719489998,44542439020004,1,HOG111,HOG1
248863461489998,44541781020004,1,HOG211,HOG2
248878946489998,44542279020004,1,CEF424,CEF4
248930609489998,44543527020004,1,CDG131,CDG1
301902547489998,44542455020004,1,CES413,CES4
248934273489998,44543622020004,1,CPS227,CPS2
248649273489998,174763108020004,2,CDG131,CDG1
248649274489998,174763108020004,3,CDS638,CDS6
248912387489998,44543125020004,1,CDG122,CDG1
248737384489998,174763727020004,2,CDG131,CDG1
248932629489998,44543591020004,1,CDS674,CDS6
248730841489998,174763692020004,1,CDG131,CDG1
248730842489998,174763692020004,2,CDG131,CDG1
249100916489998,44542503020004,1,CDG131,CDG1
301902276489998,44541398020004,1,CES342,CES3
248701963489998,174763504020004,1,CES424,CES4
248701964489998,174763504020004,2,CES424,CES4
248815487489998,44540671020004,1,CDS411,CDS4
248877965489998,44542238020004,1,CPS521,CPS5
248736155489998,174763722020004,1,CDS655,CDS6
248913987489998,44543150020004,1,CDS639,CDS6
248713440489998,174763582020004,1,CDG131,CDG1
248652079489998,174763128020004,1,CEG311,CEG3
248766067489998,174763917020004,1,CES426,CES4
248766069489998,174763917020004,3,CES413,CES4
248707558489998,174763541020004,1,CES113,CES1
248743908489998,174763777020004,1,CDS633,CDS6
248728873489998,174763680020004,1,CDS674,CDS6
248728875489998,174763680020004,3,CDS674,CDS6
248760765489998,174763884020004,1,CDS411,CDS4
248921603489998,44543299020004,1,CDS412,CDS4
248715867489998,174763595020004,2,CDS632,CDS6
248652369489998,174763129020004,1,CES426,CES4
248680656489998,174763343020004,1,CDG322,CDG3
248775796489998,174763988020004,1,CES412,CES4
248693416489998,174763446020004,1,CDS674,CDS6
248693418489998,174763446020004,3,CDS674,CDS6
301901472489998,44540485020004,1,CAC113,CAC1
248868003489998,44542002020004,1,CES211,CES2
248865007489998,44541872020004,1,CPS241,CPS2
374660538489998,44540672020004,1,CAS311,CAS3
374660539489998,44540672020004,2,CAS311,CAS3
374660540489998,44540672020004,3,CAS311,CAS3
249101160489998,44542657020004,1,CPS521,CPS5
248872328489998,44542106020004,1,CDS632,CDS6
249092346489998,44540565020004,1,CDG131,CDG1
248684325489998,174763376020004,1,CEF211,CEF2
248767002489998,174763921020004,1,CDS411,CDS4
249103002489998,44543238020004,1,CEM211,CEM2
248744521489998,174763780020004,1,CEF211,CEF2
248745982489998,174763787020004,1,CDS655,CDS6
249103782489998,44543401020004,1,CDS636,CDS6
248926609489998,44543395020004,2,CHS125,CHS1
248926821489998,44543397020004,1,CWS553,CWS5
248904012489998,44542916020004,1,CDS412,CDS4
248702290489998,174763505020004,1,CDG131,CDG1
248702291489998,174763505020004,2,CDG131,CDG1
248942559489998,174763445020004,2,CDS639,CDS6
248942561489998,174763445020004,4,CDS639,CDS6
248846699489998,44541302020004,1,CEF441,CEF4
248846700489998,44541302020004,2,CDG122,CDG1
248754894489998,174763845020004,1,CDS638,CDS6
248754896489998,174763845020004,3,CDF411,CDF4
248938914489998,44543736020004,1,CDS412,CDS4
248861085489998,44541727020004,1,CPG121,CPG1
248755161489998,174763846020004,1,CDS655,CDS6
248707836489998,174763542020004,1,CES426,CES4
248735875489998,174763721020004,2,CDS632,CDS6
248771603489998,174763954020004,1,CES342,CES3
248771237489998,174763953020004,1,CES211,CES2
301901633489998,44540644020004,1,CES424,CES4
301901634489998,44540644020004,2,CES424,CES4
248863039489998,44541774020004,1,CAS311,CAS3
248879760489998,44542290020004,1,CDG131,CDG1
248697922489998,174763481020004,1,CES426,CES4
248697923489998,174763481020004,2,CES426,CES4
248697924489998,174763481020004,3,CES424,CES4
248684098489998,174763375020004,2,CPS241,CPS2
248928467489998,44543479020004,1,CFF254,CFF2
248946169489998,44543220020004,1,CMS356,CMS3
248821157489998,44540813020004,1,CWF444,CWF4
248869040489998,44542035020004,1,CWG124,CWG1
248813716489998,44540557020004,1,CWS337,CWS3
248820589489998,44540802020004,1,CWG124,CWG1
248857425489998,44541594020004,1,CWF444,CWF4
248921870489998,44543312020004,1,CWS226,CWS2
248822839489998,44540879020004,1,CFF254,CFF2
248674802489998,174763294020004,1,CWG124,CWG1
248674803489998,174763294020004,2,CWF444,CWF4
248861660489998,44541749020004,1,CWG122,CWG1
248855436489998,44541543020004,1,CFS413,CFS4
248856985489998,44541586020004,1,CDS639,CDS6
248906763489998,44542990020004,1,CDG131,CDG1
248766417489998,174763918020004,1,CWS338,CWS3
248820704489998,44540805020004,2,HOS311,HOS3
248661033489998,174763193020004,1,CHS143,CHS1
248661034489998,174763193020004,2,CHS143,CHS1
248856232489998,44541568020004,1,CDS636,CDS6
248852934489998,44541471020004,2,HOG111,HOG1
248852935489998,44541471020004,3,HC,HC
248863560489998,44541782020004,1,CFS234,CFS2
248823876489998,44540894020004,1,CPG231,CPG2
248697484489998,174763478020004,2,CDG131,CDG1
248813934489998,44540558020004,1,CWS336,CWS3
248824030489998,44540895020004,1,CPG142,CPG1
248770177489998,174763944020004,2,CDS673,CDS6
248863382489998,44541780020004,1,CPG231,CPG2
248851263489998,44541421020004,1,CPG231,CPG2
248722978489998,174763646020004,1,CES313,CES3
248722979489998,174763646020004,2,CDS814,CDS8
248731345489998,174763694020004,1,CEF423,CEF4
248731346489998,174763694020004,2,CEF423,CEF4
